95650,2464726
95648,2464665
95646,2464603
95640,2464286
95639,2464223
95638,2464158
95637,2464100
95636,2464029
99734,2583867
95634,2463897
95633,2463826
95632,2463767
95631,2463702
95626,2463381
95624,2463256
95618,2462931
95615,2462750
95613,2462629
95612,2462568
95610,2462426
95609,2462360
95607,2462235
95606,2462176
95603,2461990
95595,2461808
95585,2461614
95570,2461420
95565,2461160
95560,2460912
95556,2460715
95552,2460459
95551,2460397
95548,2460206
95542,2459885
95540,2459821
95538,2459755
95537,2459685
95534,2459558
98002,2525429
95532,2459488
95531,2459417
95527,2459288
95524,2459093
95521,2459031
98439,2544668
95514,2458833
95482,2457940
95481,2457876
95480,2457808
95476,2457747
95471,2457559
95469,2457418
95467,2457285
95466,2457223
95465,2457159
95463,2457039
95460,2456845
95456,2456587
95454,2456518
95453,2456459
95450,2456275
95445,2456019
95437,2455642
95436,2455577
95423,2454825
95421,2454704
95419,2454576
95407,2454056
95405,2453926
95402,2453736
95391,2453541
95389,2453462
95383,2453134
95380,2452938
95379,2452874
95378,2452811
95377,2452747
95373,2452490
95368,2452237
95366,2452105
95364,2451978
95358,2451716
95357,2451653
95356,2451587
97478,2514673
95676,2466335
95353,2451392
95350,2451198
95348,2451138
95347,2451074
95344,2450883
95336,2450506
95335,2450442
98532,2547157
95334,2450378
95699,2467787
95333,2450316
95330,2450251
96039,2479332
95328,2450121
95327,2450055
95326,2449990
95324,2449867
95323,2449800
95318,2449478
95316,2449353
95313,2449223
95312,2449162
95311,2449093
95310,2449030
95305,2448762
95301,2448576
95254,2448040
95251,2447842
95245,2447496
95236,2447174
95230,2446838
95223,2446378
98138,2531480
95222,2446310
95219,2446113
95215,2446046
95211,2445844
95209,2445711
95207,2445577
95205,2445443
95204,2445376
95202,2445243
95190,2444775
95172,2444640
95170,2444572
98279,2537031
98239,2534826
95164,2444505
95159,2444304
95155,2444035
95153,2443903
95141,2443569
95140,2443496
95139,2443429
95135,2443230
95130,2442896
95127,2442696
95124,2442495
95123,2442428
95120,2442225
95119,2442158
95118,2442091
95117,2442024
